content,Sentimen,Confidence,Cleaned
"Sudah saya update malah tidak jelas. Sudah masukin email tapi halaman tdk mau berganti, giliran sdh ganti ke halaman verifikasi malah menolak kode verifikasi padahal itu kode yg benar. Aplikasi yg sangat menyulitkan",negatif,0.9988564252853394,update masukin email halaman berganti giliran sdh ganti halaman verifikasi menolak kode verifikasi kode menyulitkan
"aplikasi error ,gak bisa masuk ,tolong diperbaiki",negatif,0.8962489366531372,error masuk tolong diperbaiki
"ketika mau coba buat masuk ke aplikasi dan cek profil akun, tiba"" akunnya hilang. tidak ada nama pemilik akun beserta data""nya. ketika ingin edit data di akun tsb, justru tidak bisa. mohon diperbaiki.",negatif,0.7682265639305115,coba masuk cek profil akun akunnya hilang nama pemilik akun beserta data edit data akun mohon diperbaiki
Jelek banget aplikasinya. Disuruh daftar cek kesehatan gratis krn ultah Februari tapi pas daftar gak bisa pilih jenis kelamin. So useless,negatif,0.999471127986908,jelek aplikasinya disuruh daftar cek gratis krn ultah februari pas daftar pilih jenis kelamin useless
tolong untuk pembuat aplikasi segera perbaiki gangguan nya,netral,0.9986054301261902,tolong pembuat perbaiki gangguan
sudah berapa kali masukan data tapi gangguan terus,negatif,0.9565762281417847,kali masukan data gangguan
"tolong dong cek email atas nama Ruslim,udah ganti email malas eror terus,klw bikin apak yg jelas lah,jgn cuma ngabisin bajed negara doang buat apak buat rakyat rakyat malah di persulit,masuk Email udah bner kg bisa masuk2 dasar benalu negara.",negatif,0.999210000038147,tolong cek email nama ruslim udah ganti email malas eror klw bikin apak jgn ngabisin bajed negara doang apak rakyat rakyat persulit masuk email udah bner masuk dasar benalu negara
"kenapa sih harus ganti aplikasi segala. mana semua data ilang, aplikasi error terus gak bisa dibuka. nyusahin orang yang lagi apply kerja. Ada halaman bantuan, tapi gak ada fungsinya, gak bisa dipijit tombol nya. pajangan doang, mending gak usah di adain sekalian",negatif,0.9992368221282959,ganti data ilang error dibuka nyusahin orang apply kerja halaman bantuan fungsinya dipijit tombol pajangan doang mending adain
"Terdeteksi lokasi buatan terus, sudah otak atik login logout ttp aja begini. Sudah coba ganti ke 2 hp ttp aja detect. device ke 2 hp ini padahal tidak pernah di root sama sekali. Titik GPS pun sudah akurat sebenernya. Tp masih saja dibilang lokasi buatan. Mohon bantuannya",negatif,0.998258650302887,terdeteksi lokasi buatan otak atik login logout ttp coba ganti ttp detect device root titik gps akurat sebenernya dibilang lokasi buatan mohon bantuannya
Mohon maaf bug nya parah. Di redmi 4X responsivenya ga work untuk register baru. Cuma sampe centang ga ada efek. Apa mungkin tombolnya ada di bawah layar ga masuk ke screen. Perbaiki lg ya dari responsive.y. kalau tulisannya panjang di buat enable scroll aja gpp,negatif,0.9979250431060791,mohon maaf bug parah redmi responsivenya work register sampe centang efek tombolnya layar masuk screen perbaiki responsive tulisannya enable scroll gpp
"Tidak bisa masuk ke akun karena butuh kode verifikasi dari WhatsApp. Setelah ditunggu g ada kode yg kekirim di WhatsApp. Udah berkali-kali nyoba tetep aja, NIHIL.",negatif,0.9914344549179077,masuk akun butuh kode verifikasi whatsapp ditunggu kode kekirim whatsapp udah berkali kali nyoba tetep nihil
"Kode OTP d kirim k WA datangnya lama bener butuh 6 jam lebih baru da notif. Dimasukkan udah expired dan harus masukin lagi, nunggu lama. Terakhir hanya nunggu 1 menit udah muncul tapi muncul ""not attempt"" mulu kgk masuk2. Tolong perbaiki. Jangan hanya buang anggaran doang",negatif,0.9984839558601379,kode otp kirim datangnya bener butuh jam notif dimasukkan udah expired masukin nunggu nunggu menit udah muncul muncul attempt mulu kgk masuk tolong perbaiki buang anggaran doang
kenapa pas foto ktp gagal terus ya lagi butuh banget buat lamaran kerja,negatif,0.9810622334480286,pas foto ktp gagal butuh lamaran kerja
secara keseluruhan aplikasi ini cukup mempermudah dalam penanganan covid. Hanya ada beberapa kekurangan yg pertama penggunaan data sedikit boros. Kedua izin layanan lokasi harus terus dinyalakan yg mana membuat baterai hp sedikit boros. Dan terakhir terkadang ketika login aplikasi keluar sendiri mohon kedepannya jika ada perbaikan masalah diatas dapat diperbaiki terimakasih.,negatif,0.9055266976356506,mempermudah penanganan covid kekurangan penggunaan data boros izin layanan lokasi dinyalakan baterai boros terkadang login mohon kedepannya perbaikan diatas diperbaiki terimakasih
"Aplikasi tidak jelas, buka di Web dan sdh daftar, pas mau masuk malah di bilang user tidak aktif. Buka di aplikasi, malah eror di bagian pilih tema, padahal sdh tekan temanya berkali"" Tapi muncul notif tema belum di pilih. Sudah hapus memori dan cache tapi tetap sama. Tolong untuk development di perbaiki aplikasinya, sdh banyak yg mengalami hal serupa!!",negatif,0.9985281229019165,buka web sdh daftar pas masuk bilang user aktif buka eror pilih tema sdh tekan temanya berkali muncul notif tema pilih hapus memori cache tolong development perbaiki aplikasinya sdh mengalami
ga respon sekali CSnya. sampai email pun ga dibalas. kecewa,negatif,0.9994032382965088,respon csnya email dibalas kecewa
"Pengisiannya & daftarnya sulit masuk ( harus beberapa kali baru bisa, semoga lebih dipermudah lagi cara daftarnya)",netral,0.48985597491264343,pengisiannya daftarnya sulit masuk kali semoga dipermudah daftarnya
"Aneh, lupa email tapi ga bisa di reset, tapi pas mau direset harus masukkan email yang udah lupa aneh, sangat sangat snagatlah aneh sekali",negatif,0.995623767375946,aneh lupa email reset pas direset masukkan email udah lupa aneh snagatlah aneh
Setelah update sertifikat vaksin saya jadi hilang padahal mau di pake buat perusahaan Parah ni aplikasi,negatif,0.995456337928772,update sertifikat vaksin hilang pake perusahaan parah
"Alhamdulillah dengan adanya program BPJS kita bisa mengetahui berapa tensi tekanan darah kita,berapa nominal gula darah kita...mudah2han dengan melihat hasil tensi tekanan darah dan gula darah kita,kita harus lebih hati2,pola makan kita,istirahat cukup,rilex ...ikuti arahan dokter/dinas kesehatan",positif,0.6183099150657654,alhamdulillah program bpjs tensi tekanan darah nominal gula darah mudahhan hasil tensi tekanan darah gula darah hati pola makan istirahat rilex ikuti arahan dokter dinas
"Setelah di update kenapa loadingnya jadi lama sekali ya, mau ngisi data anak selalu muncul pop up ""calculator antropometri"", tolong segera diperbaiki",negatif,0.9711741209030151,update loadingnya ngisi data anak muncul pop calculator antropometri tolong diperbaiki
aplikasi aneh! dia yg ngirim kode 6 dijit angka tapi dia juga yg bilang salah.,negatif,0.9990379810333252,aneh ngirim kode dijit angka bilang salah
"Skarang malah tambah ribet pake pin segala, pake email SM no telp sendiri...ga bisa jawabannya no sudah terpakai..... Aplikasi blm sempurna dan blm siap",negatif,0.9984890222549438,skarang ribet pake pin pake email telp jawabannya terpakai blm sempurna blm
"Gak bisa dibuka. Diminta update tapi fitur updatenya malah gak muncul. Aplikasi gembel, kalo kerja profesional dong, jangan bodoh2 amat napa.",negatif,0.9985834360122681,dibuka update fitur updatenya muncul gembel kalo kerja profesional bodoh napa
"Mohon perbaiki aplikasi satu sehat mobile, masukan NIK yg keluar NIK orang lain, masukan PIN yg dinkirim ke email salah trus, mohon di cek kembali aplikasinya, terima kasih",netral,0.9963895678520203,mohon perbaiki mobile masukan nik nik orang masukan pin dinkirim email salah trus mohon cek aplikasinya terima kasih
"NIK sdh terverifikasi dng IKD dan data saya dulu waktu covid juga masih sama, knp mau login aja susah.. Kalo sistem tdk support tdk perlu dibuat aplikasi sampah spt ini",negatif,0.9888159036636353,nik sdh terverifikasi dng ikd data covid knp login susah kalo sistem support sampah spt
"lumayan, saran fitur seperti indeks kualitas udara bisa lock lokasi (biar gk perlu scan gps mulu), atau bisa 2 info lokasi",positif,0.943764865398407,lumayan saran fitur indeks kualitas udara lock lokasi biar scan gps mulu info lokasi
Aplikasi busukkk. Dipake buat daftar gak bisa mulu. Mangkanya jangan korupsi terooos. Duitnya dipake buat benerin aplikasi ae hadeh,negatif,0.9995107650756836,busukkk dipake daftar mulu mangkanya korupsi terooos duitnya dipake benerin hadeh
aplikasi ga jelas orang lupa pin di suruh update informasi kontak atau email setelah di ganti masih tetap saja di suruh update lagi mending pecat aja developer nya daripada nyusahin pengguna terus,negatif,0.9993327260017395,orang lupa pin suruh update informasi kontak email ganti suruh update mending pecat developer nyusahin pengguna
"Secara tampilan aplikasinya sudah bagus, menunya begitu mudah dipahami.. namun datanya sangat amburadul, tidak ada sinkronisasi data antara di website dan di apk ini, serta begitu lambatnya data yang terupdate, dikerjakan secara system namun berjalan layaknya diinput manual, masyarakat lagi-lagi dibingungkan urusan download sertifikat vaksin. ""Sms gak dapet, regist di apk ini statusnya gak tampil, regist di Web. Statusnya nongol cuman blm terbit sertfikatnya dll"" hadehhh 😂",negatif,0.998555600643158,tampilan aplikasinya bagus menunya mudah dipahami datanya amburadul sinkronisasi data website apk lambatnya data terupdate system berjalan layaknya diinput manual masyarakat dibingungkan urusan download sertifikat vaksin sms dapet regist apk statusnya tampil regist web statusnya nongol cuman blm terbit sertfikatnya dll hadehhh
"update malah log out sendiri, mana lupa email nya apaan lagi",negatif,0.9930063486099243,update log lupa email
"Hanya dengan sekali masukan nomor handphone langsung login ke akun lama yang dulu nya saya daftar vaksin di no tersebut, terimakasih, ini sangat di butuhkan untuk lamaran pekerjaan 💐😊",netral,0.956402063369751,masukan nomor handphone langsung login akun daftar vaksin terimakasih butuhkan lamaran pekerjaan
aplikasi nya nggak bisa login. udah berulang kali coba login verifikasi email karena lupa pin eh pas dimasukin kode nya nggak bisa terus. udah 1 jam coba tetap nggak bisa. pas makai identitas nama yang terdaftar tdk sesuai dgn nik padahal kmrn daftar nya pakai identitas pribadi kok,negatif,0.9920650124549866,nggak login udah berulang kali coba login verifikasi email lupa pin pas dimasukin kode nggak udah jam coba nggak pas makai identitas nama terdaftar sesuai nik kmrn daftar pakai identitas pribadi
"data vaksin gua tahap 2 mana kocak, dari awal vaksin sampe sekarang tahap 2 nya kagak masuk' gua ini butuh buat daftar kerja kocak, cepet lah woi respon email gua",negatif,0.975802481174469,data vaksin gua tahap kocak vaksin sampe tahap kagak masuk gua butuh daftar kerja kocak cepet woi respon email gua
"Ini gmna sih,suruh pilih tema udah dililih malah gangguan gk bisa.di skip lewati jga ttp gk bisa harus pilih tema.kenapa apl pemerintah kya gini semua dah",negatif,0.9988535642623901,gmna suruh pilih tema udah dililih gangguan skip lewati jga ttp pilih tema apl pemerintah kya gini dah
"ngebug, gabisa pilih di jenis kelamin waktu daftar program cek kesehatan gratis. benerin napa min.",negatif,0.989924430847168,ngebug gabisa pilih jenis kelamin daftar program cek gratis benerin napa min
"Nyusahin cari kerja,udh pernah vaksin tapi ga bisa login pake KTP aja,harus pake nomor hp sama email yang terdaftar masalah nya nomor hp sama email nya hilang sama hp nya tahun 2021",negatif,0.9893292784690857,nyusahin cari kerja udh vaksin login pake ktp pake nomor email terdaftar nomor email hilang
"Gak niat bikin aplikasi,mau masuk aja gk bisa data bener pin bener aneh,kalau emang gk bisa di hapus aja ngapa tuh aplikasi,guna nggak",negatif,0.9984588623046875,niat bikin masuk data bener pin bener aneh emang hapus ngapa tuh nggak
"Aplikasi ini sangat membantu, ada beberapa tips kesehatan, informasi penyakit dan kesehatan, serta masih banyak fitur2 lain yg bisa digunakan.",positif,0.9376532435417175,membantu tips informasi penyakit fitur
"Hapus ah, baru download,mau daftar, setelah daftar, tidak bisa masuk,akun telah terdaftar,kacau,wkwkwk...dadada 🤣🤚🖐️",negatif,0.9978673458099365,hapus download daftar daftar masuk akun terdaftar kacau wkwkwk dadada
Saya sudah mempunyai akun yang sudah terdaftar tetapi pada saat saya mau coba masuk malah akun tidak ditemukan pada saat saya coba daftar ulang malah tidak bisa akun sudah terdaftar ?. Di web pun tidak bisa.,negatif,0.9371694922447205,akun terdaftar coba masuk akun ditemukan coba daftar ulang akun terdaftar web
Hallo. Bagaimana ini aplikasi. Aku punya masalah pas masuk di akun pakai email saya tapi nomor NIK dan nmr tlpon nya bukan punya saya. Setelah diminta buat email baru katanya sudah terdafatr. Bagaimana ini. Tolong jelaskna. Terima kasih,negatif,0.9624366164207458,hallo pas masuk akun pakai email nomor nik nmr tlpon email terdafatr tolong jelaskna terima kasih
"Udah pernah pakai buat vaksin covid dulu, eh NIK berubah sendiri mana gabisa diedit ini gimana mau daftar cek kesehatan gratis nama sama NIK gk sesuai tp NIK gabisa dirubah. Payah",negatif,0.9827868938446045,udah pakai vaksin covid nik berubah gabisa diedit gimana daftar cek gratis nama nik sesuai nik gabisa dirubah payah
Saya tidak bisa klik jenis kelamin untuk memilih. Mohon diperbaiki. Terimakasih.,netral,0.7997900247573853,klik jenis kelamin memilih mohon diperbaiki terimakasih
"tolong sistemnya diperbaiki ya! ini suruh milih tema, udah dipilih temanya masih gak bisa masuk? INI KENAPA SIHHHH SISTEMNYA???",negatif,0.9991666078567505,tolong sistemnya diperbaiki suruh milih tema udah dipilih temanya masuk sihhhh sistemnya
Saya pernah mendaftar di aplikasi satu sehat..tetapi saya lupa emailnya.bisa di bantu saya untuk mengaktifkan kembali aplikasi satu sehatnya.,netral,0.9716522097587585,mendaftar lupa emailnya bantu mengaktifkan sehatnya
"serifikat vaksin nya hilang, malah belum ada riwayat, haduh butuh banget serifikat vaksin lagi🤦 masa iya harus vaksin ulang",negatif,0.9978305697441101,serifikat vaksin hilang riwayat haduh butuh serifikat vaksin iya vaksin ulang
"Gak bisa login, padahal otp nya udah di kirim ke email Tapi ga ada lanjutannya untuk masukin kode otp",netral,0.6112849116325378,login otp udah kirim email lanjutannya masukin kode otp
"Aplikasi SATUSEHAT Mobile ini sangat bagus untuk saya mendeteksi kualitas udara di lingkungan saya dan sekitarnya, semoga aplikasi ini dikembangkan lagi. Terima Kasih🙏🏻",positif,0.9909645318984985,mobile bagus mendeteksi kualitas udara lingkungan semoga dikembangkan terima kasih
Aplikasi ini membuat saya emosi sudah beberapa kali daftar tp tidak bisa juga di gunakan email dan sandi benar tp tida bisa juga di gunakan,negatif,0.9826855659484863,emosi kali daftar email sandi tida
"tanggal lahir sudah terisi sesuai format tetapi saat klik ok kursor kembali pada angka terakhir NIK. Dua hari setiap ada waktu saya coba ulang2, tetapi hasilx tetap. Buatlah aplikasi yang tidak menyita waktu. Mohon diuji coba sebelum diimplementasikan agar masyarakat tidak kehabisan waktu hanya ngurus input menginput data yg hasilnya NOL",negatif,0.5815998911857605,tanggal lahir terisi sesuai format klik kursor angka nik coba ulang hasilx buatlah menyita mohon diuji coba diimplementasikan masyarakat kehabisan ngurus input menginput data hasilnya nol
"sudah lama tidak digunakan, pas buka lagi lupa email, daftar ulang lagi, dibilang akun sudah terdaftar, terus suruh pakai email lama yang saya lupa, gimana ini",negatif,0.9666228294372559,pas buka lupa email daftar ulang dibilang akun terdaftar suruh pakai email lupa gimana
Sudah berapa 6 bulan gak ada konfirmasi balik dari help desknya gimana akun saya gak bisa di buka padahal data2 sudah di berikan...,negatif,0.9901154041290283,konfirmasi help desknya gimana akun buka data
"sebenarnya boleh login tidak ? lama banget memuatnya, padahal signal dan jaringan bagus",negatif,0.992213785648346,login memuatnya signal jaringan bagus
"Login mau tapi ketika verifikasi data dengan aplikasi indentitas nasional malah dibilang captcha code salah melulu,, dikira gue GX bisa baca kali",negatif,0.9920291900634766,login verifikasi data indentitas nasional dibilang captcha code salah melulu gue baca kali
Kesulitan untuk login dikarenakan lupa email dan no hp sudah di coba di pusat bantuan dan mengisi form tapi tidak ada tanggapan selanjutnya,negatif,0.7798684239387512,kesulitan login lupa email coba pusat bantuan mengisi form tanggapan
Untuk perbahan/update data tidak direspon sama sekali. Harap direspon untuk kepentingan pekerjaan. Nyari kerja susah buat persyaratn nyari kerja pun susah,negatif,0.9124395847320557,perbahan update data direspon harap direspon kepentingan pekerjaan nyari kerja susah persyaratn nyari kerja susah
Untuk developer please kenapa aplikasinya tidak bisa buat login.. Terimakasih di tunggu feedback nya,netral,0.9958542585372925,developer please aplikasinya login terimakasih tunggu feedback
"aplikasi PEKOK!!! input data utk daftar, udah selesai ternyata dikatakan ""Nomor hp sudah pernah dipakai, ganti dg nomor hp yg lain"", SONGONG!!! kalo memang itu nomor hpnya, trs suruh ganti pake' nomor hp org lain gitu!!! GOBLOg...kalo memang masih PROTOTIPE sudah dilaunching, buang2 anggaran saja!!!",negatif,0.9991876482963562,pekok input data utk daftar udah selesai nomor dipakai ganti nomor songong kalo nomor hpnya trs suruh ganti pake nomor org gitu goblog kalo prototipe dilaunching buang anggaran
"susah verifikasinya ya, gagal terus di aplikasinya",negatif,0.9975749850273132,susah verifikasinya gagal aplikasinya
"sudah tidak bisa tambahkan profil, sudah tidak bisa convert kartu vaksin internasional.👎🏻",netral,0.8536887764930725,tambahkan profil convert kartu vaksin internasional
"gajelas pake email sdh terdaftar gabisa di akses masuk ke aplikasi juga sulit 😂 hedeh aplikasi pemerintah perasaan gada yang pernah beres selalu aja masalah nya di login atau di akun kemaren juga pas ngurus istri lagi lahiran harus login aplikasi satu sehat tapi pas daftar gabisa bisa tanpa alasan yang jelas sampai ganti hp 3 kali masih aja gabisa daftar, pada akhirnya malah jadi mempersulit karna apa apa harus login aplikasi satu sehat tapi aplikasi nya eror😂",negatif,0.999065101146698,gajelas pake email sdh terdaftar gabisa akses masuk sulit hedeh pemerintah perasaan gada beres login akun kemaren pas ngurus istri lahiran login pas daftar gabisa alasan ganti kali gabisa daftar mempersulit karna login eror
"aplikasi pemerintahan ga ada yg becus cok masa sekelas gini aja mau login susah amat anggaran doang cair, giliran bikin aplikasi kek ngasal aja yg penting jadi",negatif,0.999177873134613,pemerintahan becus cok sekelas gini login susah anggaran doang cair giliran bikin kek ngasal
kenapa aplikasi satu sehat saat pilih tema selalu gagal,negatif,0.9858501553535461,pilih tema gagal
gk di dunia nyata gk di dunia maya sama sja dipersulit l gimana cara pakenya klo mau login saja salah terus,negatif,0.9969261288642883,dunia nyata dunia maya sja dipersulit gimana pakenya klo login salah
"rekrutmennya susah, tapi aplikasi sering bermasalah 😂🤣",negatif,0.9774559140205383,rekrutmennya susah bermasalah
gampang pengoperasiannya. mudah dimengerti juga.,positif,0.9665738344192505,gampang pengoperasiannya mudah dimengerti
data saya menjadi hilang sejak update.. tolong di kembalikan..,netral,0.9127939343452454,data hilang update tolong kembalikan
"aplikasi selalu eror, stuck dibagian edit biodata dan tidak bisa mengubah pin. Padahal pin awal yang dimasukkan sudah benar namun selalu muncul tulisan ""pin salah"".",negatif,0.972732424736023,eror stuck dibagian edit biodata mengubah pin pin dimasukkan muncul tulisan pin salah
"sampah, gabisa login. kebanyakan tidur sama korup",negatif,0.9991075396537781,sampah gabisa login kebanyakan tidur korup
"Banyak sekali gangguan baik via app/web, tdk peduli dgn mobile data/wifi. Sudah 2x vaksin, sdh jg dapat SMS tentang sertifikat vaksinnya, tp begitu masuk ke app / webnya sertifikat saya tidak ada, padahal waktu diperiksa dgn NIK datanya ada. Gak jelas !!!",negatif,0.9985538125038147,gangguan via web peduli mobile data wifi vaksin sdh sms sertifikat vaksinnya masuk webnya sertifikat diperiksa nik datanya
"Tata letak kiri kanan, spasi pada nama di sertifikat mohon di atur tepat di tengah. Biar rapi dan indah di pandang. Contoh yang kurang: _____BUDI UTOMO____________ Contoh yang bagus: ________BUDI UTOMO________ Ini saran saya, mohon kepada pengembang aplikasi ini, bagian underline nama mohon di rapikan spasi kiri dan spasi kanan menurut panjang nama pemilik sertifikat. Dan pengguna aplikasi ini dapat secara otomatis peningkatan aplikasi saat download sertifikat ulang. Terima kasih",netral,0.9211525321006775,tata letak kiri kanan spasi nama sertifikat mohon atur biar rapi indah pandang contoh _____budi utomo____________ contoh bagus ________budi utomo________ saran mohon pengembang underline nama mohon rapikan spasi kiri spasi kanan nama pemilik sertifikat pengguna otomatis peningkatan download sertifikat ulang terima kasih
"Aplikasinya sangat dibutuhkan untuk berpergian,tetapi pihak apk selalu menyusahkan. Contoh aja,semenjak update jd suka force close pdhl memo/cache udah bersih/kosong. Apk kadang lag parah trus bikin hp mati total. Dan yg ini paling parah,vaksin satu dan dua berada ditanggal yg berbeda. Saat sertifikat vaksin pertama keluar,tanggal yg tertera pada sertifikat mlh tanggal saat vaksinasi kedua. Ini sangat membingungkan aplg mengingat sertifikat ini penting. Selanjutnya diperbaiki kembali aplikasinya",negatif,0.997822642326355,aplikasinya dibutuhkan berpergian apk menyusahkan contoh semenjak update suka force close pdhl memo cache udah bersih kosong apk kadang lag parah trus bikin mati total parah vaksin ditanggal berbeda sertifikat vaksin tanggal tertera sertifikat mlh tanggal vaksinasi membingungkan aplg sertifikat diperbaiki aplikasinya
"Disempurnakan dulu! Baru digunakan secara umum! Sistem masih sering gangguan jangan dipaksakan dan dibikin formalitas doang! Udah data sering gak muncul, penguploadan data di all records juga sering gangguan, kontak yang tertera di all record pun sama sekali gak bisa dihubungi? Alhasil jadi numpang komplain deh disini. Please deh aplikasi sekelas kemenkes yang digadang² mempermudah masyarakat kok kenyataannya malah mempersulit. TOLONG DIPERBAIKI LAGI, atau DIHILANGKAN SAJA SEKALIAN!",negatif,0.9992641806602478,disempurnakan sistem gangguan dipaksakan dibikin formalitas doang udah data muncul penguploadan data records gangguan kontak tertera record dihubungi alhasil numpang komplain please sekelas kemenkes digadang² mempermudah masyarakat kenyataannya mempersulit tolong diperbaiki dihilangkan
"Error slalu diluar radius.... Padahal lokasi sudah di on off beberapa kali. Maps sudah di pasisikan dan udah ada ditempat scan, cache udah dibersihkan. Slalu update... Tapi tetep aja diluar radius... lupa hp juga yg keluaran 2021 ngga jadul..tetep error....Tolong ya solusinya. Kan aplikasi perduli lindungi milik pemerintah ya... Tentu mempunyai programer2 yang handal... Tentu masalah ini akan cepat teratasi.",negatif,0.9532732367515564,error slalu diluar radius lokasi kali maps pasisikan udah ditempat scan cache udah dibersihkan slalu update tetep diluar radius lupa keluaran ngga jadul tetep error tolong solusinya perduli lindungi milik pemerintah programer handal cepat teratasi
"Karena nomer HP tidak sesuai atau yang masukin data ke komputer salah baca tulisan tangan saya, sertifikat vaksin tidak muncul. sudah coba isi data lengkap, muncul pop minta otp ke email tapi udah dicari cari ga ada email isinya otp sama sekali jadi bingung juga sih pake apps sama websitenya. Jadi cuma liat jumlah covid di kelurahan doang jadinya",negatif,0.9986155033111572,nomer sesuai masukin data komputer salah baca tulisan tangan sertifikat vaksin muncul coba isi data lengkap muncul pop otp email udah dicari cari email isinya otp bingung pake apps websitenya liat covid kelurahan doang
"Ribet bgt,gak bisa masuk,katanya terditeksi lokasi buatan,pdhal gak ada pake aplikasi lokasi apa pun,ada pun lokasi bawaan hp,klo lokasi d matiin gak bisa masuk,udah berbagai cara sampe cari d youtube n gogle masih selalu gak bisa masuk. Makin ribet pas d pake mau cekin k bandara,anehnya data vaksin,vcr,n keberangkatan masuk datanya d bandara,tapi sy buka aplikasinya gak masuk2,untung masih bisa terbang mesti gak bisa kebuka k aplikasi ini.",negatif,0.9982796907424927,ribet bgt masuk terditeksi lokasi buatan pdhal pake lokasi lokasi bawaan klo lokasi matiin masuk udah sampe cari youtube gogle masuk ribet pas pake cekin bandara anehnya data vaksin vcr keberangkatan masuk datanya bandara buka aplikasinya masuk untung terbang mesti kebuka
"Gak membantu tapi menyulitkan. Produk gagal. Hp sudah dimatikan, sampai isi kuota 32GB, map sudah update, aplikasi ini sudah di update, masih gak ngesave data checkout. PERBAIKI SISTEM NYA HEI!! ORANG 2JAM DIDEPAN SCANBARCODE NIH!!",negatif,0.9986971020698547,membantu menyulitkan produk gagal dimatikan isi kuota map update update ngesave data checkout perbaiki sistem hei orang jam didepan scanbarcode
"Aplikasi tidak bisa dipakai utk scan barcode, setiap mau dipakai selalu diminta update data...ketika update data sudah isi no nik..tidak bisa lanjut ke isi tanggal...bukan krn tidak tahu cara isinya..tapi setiap kali enter data tgl lahir tidak bisa balik lagi ke menu nik ktp 🙈",negatif,0.7341225147247314,dipakai utk scan barcode dipakai update data update data isi nik isi tanggal krn isinya kali enter data tgl lahir menu nik ktp
"Balik lagi ke PEDULI LINDUNGI aja. Mudah di akses. Satu sehat mobile susah di akses, memBAGONGKAN, Daftar gak masuk , mau masuk harus daftar, nyoba daftar lagi gak masuk. Aplikasi nyleneh. Untuk posting harus minimal klik satu bintang. Padahal pengennya gak ngasih bintang, karena saking nylenehnya.",negatif,0.9976162910461426,peduli lindungi mudah akses mobile susah akses membagongkan daftar masuk masuk daftar nyoba daftar masuk nyleneh posting minimal klik bintang pengennya ngasih bintang saking nylenehnya
"Tidak bisa memasukkan NIK di aplikasi ini, kenapa selalu muncul notifikasi untuk mencocokkan nama dan nik di ktp padahal sudah benar nik dan nama yg dimasukkan ke aplikasi. Tahun lahir yg dimasukkan juga tidak sesuai yg dipilih munculnya, kenapa bisa beda yg muncul? Tolong diperbaiki lagi aplikasinya",negatif,0.9678084850311279,memasukkan nik muncul notifikasi mencocokkan nama nik ktp nik nama dimasukkan lahir dimasukkan sesuai dipilih munculnya beda muncul tolong diperbaiki aplikasinya
"Aplikasi gak jelas.. Sya sudah vaksin 2x menggunakan moderna, saat cek riwayat bisa, tapi saat mau cetak sertifikat kok data tidak sesuai.. Kan gak jelas bgt.. Kurang profesional yg jelas.. Padahal Indonesia banyak orang pintar dan mumpuni di bidang IT",negatif,0.9990742206573486,sya vaksin moderna cek riwayat cetak sertifikat data sesuai bgt profesional indonesia orang pintar mumpuni bidang
Fungsinya apa ini app. Lapor ke emailnya malah emailnya gak bisa menerima email. Status udah vaksinasi. Di akun riwayat vaksinasi gak muncul statusnya. Sertivikatny juga gak muncul... Kalo gak mau menerima masukan dan laporan error mending gak usah cantumkan email dan kontak2 sebagai embel2 untuk ngirim laporan. 😤😤😤,negatif,0.9987456798553467,fungsinya lapor emailnya emailnya menerima email status udah vaksinasi akun riwayat vaksinasi muncul statusnya sertivikatny muncul kalo menerima masukan laporan error mending cantumkan email kontak embel ngirim laporan
"Aplikasi bodoh 2 hari gak bisa beraktifitas kerja.. Gak bisa di akses. Gak pernah konsisten saat scan barcode cek in kemana pun, sebenarnya aplikasi ini mau mengunakan jaringan internet atau mode pesawat sih untuk kita melakukan aktivitas.. Jgn krn urusan begini aktivitas semua orang jd terganggu.",negatif,0.9993020296096802,bodoh beraktifitas kerja akses konsisten scan barcode cek kemana mengunakan jaringan internet mode pesawat aktivitas jgn krn urusan aktivitas orang terganggu
Aplikasi kenapa kalau lougout harus setting dan persetujuan lagi lewat email atau hp. Kalau bisa sekali saja jadi login ulang hanya cukup masukan password. Dan email atau hp itu hanya untuk notifikasi kalau ada orang luar akses pki ID kita untuk verifikasi. Jadi g ribet ribet.Thanks.,negatif,0.4433997869491577,lougout setting persetujuan email login ulang masukan password email notifikasi orang akses pki verifikasi ribet ribet thanks
"Saranku untuk aplikasi ini, butuh dan perlu pengembangan bagian notifikasinya yang membatasi jarak manusia dengan manusia lainnya, jika berjaraknya tidak satu meter! Tentunya diharapkan ada nada dering yang mengingatkan secara otomatis, bisa dari fitur ini, atau melalui izin fitur di hp nya, agar mengontrol jarak bicara manusia dengan bantuan peringatan nada dering!",netral,0.7141361832618713,saranku butuh pengembangan notifikasinya membatasi jarak manusia manusia berjaraknya meter diharapkan nada dering otomatis fitur izin fitur mengontrol jarak bicara manusia bantuan peringatan nada dering
"Kerja bagus👍 Edit: untuk kartu vaksin Covid-19 kenapa tidak tertera di aplikasi dan terdapat tulisan ""belum vaksin""? Padahal beberapa tahun lalu saya sudah melakukan vaksin lengkap (1, 2, booster)",positif,0.9108505845069885,kerja bagus edit kartu vaksin covid tertera tulisan vaksin vaksin lengkap booster
